"SubjectId" "Activity" "Measurement" "Mean"
15 "SITTING" "BodyBodyAngularVelocityMagnitudeFrequencyMean" -0.990180959322034
15 "SITTING" "BodyAccelerationXTimeStdDev" -0.987084356101695
15 "SITTING" "BodyAccelerationYTimeStdDev" -0.922407162881356
15 "SITTING" "BodyAccelerationZTimeStdDev" -0.949338025084746
15 "SITTING" "GravityAccelerationXTimeStdDev" -0.982620883728814
15 "SITTING" "GravityAccelerationYTimeStdDev" -0.943561411694915
15 "SITTING" "GravityAccelerationZTimeStdDev" -0.952973658983051
15 "SITTING" "BodyLinearAccelerationXTimeStdDev" -0.988162333898305
15 "SITTING" "BodyLinearAccelerationYTimeStdDev" -0.978126998813559
15 "SITTING" "BodyLinearAccelerationZTimeStdDev" -0.987011024745763
15 "SITTING" "BodyGyroXTimeStdDev" -0.988204115254237
15 "SITTING" "BodyGyroYTimeStdDev" -0.975321519491525
15 "SITTING" "BodyGyroZTimeStdDev" -0.963765802881356
15 "SITTING" "BodyAngularVelocityXTimeStdDev" -0.992889042711864
15 "SITTING" "BodyAngularVelocityYTimeStdDev" -0.990313307966102
15 "SITTING" "BodyAngularVelocityZTimeStdDev" -0.987937202542373
15 "SITTING" "BodyAccelerationMagnitudeTimeStdDev" -0.93797790559322
15 "SITTING" "GravityAccelerationMagnitudeTimeStdDev" -0.93797790559322
15 "SITTING" "BodyLinearAccelerationMagnitudeTimeStdDev" -0.984639018474576
15 "SITTING" "BodyGyroMagnitudeTimeStdDev" -0.963475074915254
15 "SITTING" "BodyAngularVelocityMagnitudeTimeStdDev" -0.989720049491525
15 "SITTING" "BodyAccelerationXFrequencyStdDev" -0.987384778983051
15 "SITTING" "BodyAccelerationYFrequencyStdDev" -0.919162700338983
15 "SITTING" "BodyAccelerationZFrequencyStdDev" -0.945704713050847
15 "SITTING" "BodyLinearAccelerationXFrequencyStdDev" -0.989314359661017
15 "SITTING" "BodyLinearAccelerationYFrequencyStdDev" -0.979713045932203
15 "SITTING" "BodyLinearAccelerationZFrequencyStdDev" -0.987694113559322
15 "SITTING" "BodyGyroXFrequencyStdDev" -0.988881930508475
15 "SITTING" "BodyGyroYFrequencyStdDev" -0.973456092372881
15 "SITTING" "BodyGyroZFrequencyStdDev" -0.966228648305085
15 "SITTING" "BodyAccelerationMagnitudeFrequencyStdDev" -0.941195938135593
15 "SITTING" "BodyBodyLinearAccelerationMagnitudeFrequencyStdDev" -0.983276251694915
15 "SITTING" "BodyBodyGyroMagnitudeFrequencyStdDev" -0.963378228474576
15 "SITTING" "BodyBodyAngularVelocityMagnitudeFrequencyStdDev" -0.989503941694915
15 "STANDING" "BodyAccelerationXTimeMean" 0.278915803962264
15 "STANDING" "BodyAccelerationYTimeMean" -0.0183516360396226
15 "STANDING" "BodyAccelerationZTimeMean" -0.105910832679245
15 "STANDING" "GravityAccelerationXTimeMean" 0.965528899622642
15 "STANDING" "GravityAccelerationYTimeMean" -0.164713175490566
15 "STANDING" "GravityAccelerationZTimeMean" 0.0645975994528302
15 "STANDING" "BodyLinearAccelerationXTimeMean" 0.0752280703207547
15 "STANDING" "BodyLinearAccelerationYTimeMean" 0.00617255520183019
15 "STANDING" "BodyLinearAccelerationZTimeMean" -0.00658737093471698
15 "STANDING" "BodyGyroXTimeMean" -0.0262433562254717
15 "STANDING" "BodyGyroYTimeMean" -0.0659637517169811
15 "STANDING" "BodyGyroZTimeMean" 0.0761946738773585
15 "STANDING" "BodyAngularVelocityXTimeMean" -0.101358786226415
15 "STANDING" "BodyAngularVelocityYTimeMean" -0.0438507492018868
15 "STANDING" "BodyAngularVelocityZTimeMean" -0.052278397190566
15 "STANDING" "BodyAccelerationMagnitudeTimeMean" -0.961207616226415
15 "STANDING" "GravityAccelerationMagnitudeTimeMean" -0.961207616226415
15 "STANDING" "BodyLinearAccelerationMagnitudeTimeMean" -0.981495125660377
15 "STANDING" "BodyGyroMagnitudeTimeMean" -0.946961381132076
15 "STANDING" "BodyAngularVelocityMagnitudeTimeMean" -0.984407077924528
15 "STANDING" "BodyAccelerationXFrequencyMean" -0.986724998867925
15 "STANDING" "BodyAccelerationYFrequencyMean" -0.943348788679245
15 "STANDING" "BodyAccelerationZFrequencyMean" -0.965473514528302
15 "STANDING" "BodyLinearAccelerationXFrequencyMean" -0.985353492641509
15 "STANDING" "BodyLinearAccelerationYFrequencyMean" -0.967884709433962
15 "STANDING" "BodyLinearAccelerationZFrequencyMean" -0.982632302830189
15 "STANDING" "BodyGyroXFrequencyMean" -0.950380286226415
15 "STANDING" "BodyGyroYFrequencyMean" -0.975133868867925
15 "STANDING" "BodyGyroZFrequencyMean" -0.96826485509434
15 "STANDING" "BodyAccelerationMagnitudeFrequencyMean" -0.960337344339623
15 "STANDING" "BodyBodyLinearAccelerationMagnitudeFrequencyMean" -0.979078785660377
15 "STANDING" "BodyBodyGyroMagnitudeFrequencyMean" -0.956733900188679
15 "STANDING" "BodyBodyAngularVelocityMagnitudeFrequencyMean" -0.983188091886792
15 "STANDING" "BodyAccelerationXTimeStdDev" -0.988949247358491
15 "STANDING" "BodyAccelerationYTimeStdDev" -0.931900148301887
15 "STANDING" "BodyAccelerationZTimeStdDev" -0.951670257924528
15 "STANDING" "GravityAccelerationXTimeStdDev" -0.988432084716981
15 "STANDING" "GravityAccelerationYTimeStdDev" -0.965687978301887
15 "STANDING" "GravityAccelerationZTimeStdDev" -0.958810153207547
15 "STANDING" "BodyLinearAccelerationXTimeStdDev" -0.985459068490566
15 "STANDING" "BodyLinearAccelerationYTimeStdDev" -0.967720399622641
15 "STANDING" "BodyLinearAccelerationZTimeStdDev" -0.985301940754717
15 "STANDING" "BodyGyroXTimeStdDev" -0.947790802075472
15 "STANDING" "BodyGyroYTimeStdDev" -0.971332584339623
15 "STANDING" "BodyGyroZTimeStdDev" -0.968167046415094
15 "STANDING" "BodyAngularVelocityXTimeStdDev" -0.971514312075472
15 "STANDING" "BodyAngularVelocityYTimeStdDev" -0.988107413962264
15 "STANDING" "BodyAngularVelocityZTimeStdDev" -0.981293117924528
15 "STANDING" "BodyAccelerationMagnitudeTimeStdDev" -0.948600432641509
15 "STANDING" "GravityAccelerationMagnitudeTimeStdDev" -0.948600432641509
15 "STANDING" "BodyLinearAccelerationMagnitudeTimeStdDev" -0.979994800566038
15 "STANDING" "BodyGyroMagnitudeTimeStdDev" -0.931286778679245
15 "STANDING" "BodyAngularVelocityMagnitudeTimeStdDev" -0.98143282754717
15 "STANDING" "BodyAccelerationXFrequencyStdDev" -0.990060962641509
15 "STANDING" "BodyAccelerationYFrequencyStdDev" -0.930286443396226
15 "STANDING" "BodyAccelerationZFrequencyStdDev" -0.947905911320755
15 "STANDING" "BodyLinearAccelerationXFrequencyStdDev" -0.986934133584906
15 "STANDING" "BodyLinearAccelerationYFrequencyStdDev" -0.969934103584906
15 "STANDING" "BodyLinearAccelerationZFrequencyStdDev" -0.986654459433962
15 "STANDING" "BodyGyroXFrequencyStdDev" -0.948275234150943
15 "STANDING" "BodyGyroYFrequencyStdDev" -0.969442882075472
15 "STANDING" "BodyGyroZFrequencyStdDev" -0.971282183584906
15 "STANDING" "BodyAccelerationMagnitudeFrequencyStdDev" -0.950204045849057
15 "STANDING" "BodyBodyLinearAccelerationMagnitudeFrequencyStdDev" -0.980184086603774
15 "STANDING" "BodyBodyGyroMagnitudeFrequencyStdDev" -0.928838303773585
15 "STANDING" "BodyBodyAngularVelocityMagnitudeFrequencyStdDev" -0.980329709433962
15 "WALKING" "BodyAccelerationXTimeMean" 0.273899207962963
15 "WALKING" "BodyAccelerationYTimeMean" -0.0170809740090741
15 "WALKING" "BodyAccelerationZTimeMean" -0.107621819518519
15 "WALKING" "GravityAccelerationXTimeMean" 0.951524391481481
15 "WALKING" "GravityAccelerationYTimeMean" -0.233918282592593
15 "WALKING" "GravityAccelerationZTimeMean" 0.0757356734814815
15 "WALKING" "BodyLinearAccelerationXTimeMean" 0.0897770721666667
15 "WALKING" "BodyLinearAccelerationYTimeMean" 0.00890588563518519
15 "WALKING" "BodyLinearAccelerationZTimeMean" 0.000658706162574074
15 "WALKING" "BodyGyroXTimeMean" -0.0554883847662963
15 "WALKING" "BodyGyroYTimeMean" -0.06124278833
15 "WALKING" "BodyGyroZTimeMean" 0.0842484921022222
15 "WALKING" "BodyAngularVelocityXTimeMean" -0.0776692754648148
15 "WALKING" "BodyAngularVelocityYTimeMean" -0.0552536572125926
15 "WALKING" "BodyAngularVelocityZTimeMean" -0.0510976492333333
15 "WALKING" "BodyAccelerationMagnitudeTimeMean" -0.186514650759259
15 "WALKING" "GravityAccelerationMagnitudeTimeMean" -0.186514650759259
15 "WALKING" "BodyLinearAccelerationMagnitudeTimeMean" -0.320129322962963
15 "WALKING" "BodyGyroMagnitudeTimeMean" -0.243711124444444
15 "WALKING" "BodyAngularVelocityMagnitudeTimeMean" -0.543979500555556
15 "WALKING" "BodyAccelerationXFrequencyMean" -0.31744092037037
15 "WALKING" "BodyAccelerationYFrequencyMean" 0.111321097159074
15 "WALKING" "BodyAccelerationZFrequencyMean" -0.554942138148148
15 "WALKING" "BodyLinearAccelerationXFrequencyMean" -0.39082198537037
15 "WALKING" "BodyLinearAccelerationYFrequencyMean" -0.0669378062222222
15 "WALKING" "BodyLinearAccelerationZFrequencyMean" -0.648905254074074
15 "WALKING" "BodyGyroXFrequencyMean" -0.253399360296296
15 "WALKING" "BodyGyroYFrequencyMean" -0.535422096111111
15 "WALKING" "BodyGyroZFrequencyMean" -0.461464065555556
15 "WALKING" "BodyAccelerationMagnitudeFrequencyMean" -0.275156242062037
15 "WALKING" "BodyBodyLinearAccelerationMagnitudeFrequencyMean" -0.289753952407407
15 "WALKING" "BodyBodyGyroMagnitudeFrequencyMean" -0.489166383703704
15 "WALKING" "BodyBodyAngularVelocityMagnitudeFrequencyMean" -0.645075178148148
15 "WALKING" "BodyAccelerationXTimeStdDev" -0.327961801111111
15 "WALKING" "BodyAccelerationYTimeStdDev" 0.138912923691296
15 "WALKING" "BodyAccelerationZTimeStdDev" -0.518932634814815
15 "WALKING" "GravityAccelerationXTimeStdDev" -0.978397287962963
15 "WALKING" "GravityAccelerationYTimeStdDev" -0.971056501481481
15 "WALKING" "GravityAccelerationZTimeStdDev" -0.95805876537037
15 "WALKING" "BodyLinearAccelerationXTimeStdDev" -0.373217585
15 "WALKING" "BodyLinearAccelerationYTimeStdDev" -0.0319265467387037
15 "WALKING" "BodyLinearAccelerationZTimeStdDev" -0.686268420555556
15 "WALKING" "BodyGyroXTimeStdDev" -0.329624620185185
15 "WALKING" "BodyGyroYTimeStdDev" -0.420865007777778
15 "WALKING" "BodyGyroZTimeStdDev" -0.48653265537037
15 "WALKING" "BodyAngularVelocityXTimeStdDev" -0.283767987222222
15 "WALKING" "BodyAngularVelocityYTimeStdDev" -0.702402935925926
15 "WALKING" "BodyAngularVelocityZTimeStdDev" -0.591668608148148
15 "WALKING" "BodyAccelerationMagnitudeTimeStdDev" -0.323878324074074
15 "WALKING" "GravityAccelerationMagnitudeTimeStdDev" -0.323878324074074
15 "WALKING" "BodyLinearAccelerationMagnitudeTimeStdDev" -0.310071425166667
15 "WALKING" "BodyGyroMagnitudeTimeStdDev" -0.425798469148148
15 "WALKING" "BodyAngularVelocityMagnitudeTimeStdDev" -0.63778595537037
15 "WALKING" "BodyAccelerationXFrequencyStdDev" -0.332520626851852
15 "WALKING" "BodyAccelerationYFrequencyStdDev" 0.0805646237194445
15 "WALKING" "BodyAccelerationZFrequencyStdDev" -0.537026414814815
15 "WALKING" "BodyLinearAccelerationXFrequencyStdDev" -0.411500068148148
15 "WALKING" "BodyLinearAccelerationYFrequencyStdDev" -0.0606839140548148
15 "WALKING" "BodyLinearAccelerationZFrequencyStdDev" -0.723051140740741
15 "WALKING" "BodyGyroXFrequencyStdDev" -0.357633378703704
15 "WALKING" "BodyGyroYFrequencyStdDev" -0.365361208555556
15 "WALKING" "BodyGyroZFrequencyStdDev" -0.543997593703704
15 "WALKING" "BodyAccelerationMagnitudeFrequencyStdDev" -0.458344792407407
15 "WALKING" "BodyBodyLinearAccelerationMagnitudeFrequencyStdDev" -0.342411927851852
15 "WALKING" "BodyBodyGyroMagnitudeFrequencyStdDev" -0.481750218518519
15 "WALKING" "BodyBodyAngularVelocityMagnitudeFrequencyStdDev" -0.654010147222222
15 "WALKING_DOWNSTAIRS" "BodyAccelerationXTimeMean" 0.280198851190476
15 "WALKING_DOWNSTAIRS" "BodyAccelerationYTimeMean" -0.00563047804309524
15 "WALKING_DOWNSTAIRS" "BodyAccelerationZTimeMean" -0.110526066428571
15 "WALKING_DOWNSTAIRS" "GravityAccelerationXTimeMean" 0.932302200476191
15 "WALKING_DOWNSTAIRS" "GravityAccelerationYTimeMean" -0.167462317142857
15 "WALKING_DOWNSTAIRS" "GravityAccelerationZTimeMean" 0.0788822410992857
15 "WALKING_DOWNSTAIRS" "BodyLinearAccelerationXTimeMean" 0.0711457160166667
15 "WALKING_DOWNSTAIRS" "BodyLinearAccelerationYTimeMean" 0.01511589985
15 "WALKING_DOWNSTAIRS" "BodyLinearAccelerationZTimeMean" -0.0100212901547619
15 "WALKING_DOWNSTAIRS" "BodyGyroXTimeMean" -0.136618653071429
15 "WALKING_DOWNSTAIRS" "BodyGyroYTimeMean" -0.0346755727619048
15 "WALKING_DOWNSTAIRS" "BodyGyroZTimeMean" 0.0711758197607143
15 "WALKING_DOWNSTAIRS" "BodyAngularVelocityXTimeMean" -0.0482532079928571
15 "WALKING_DOWNSTAIRS" "BodyAngularVelocityYTimeMean" -0.0495415503071429
15 "WALKING_DOWNSTAIRS" "BodyAngularVelocityZTimeMean" -0.0339213064857143
15 "WALKING_DOWNSTAIRS" "BodyAccelerationMagnitudeTimeMean" 0.320449387166667
15 "WALKING_DOWNSTAIRS" "GravityAccelerationMagnitudeTimeMean" 0.320449387166667
15 "WALKING_DOWNSTAIRS" "BodyLinearAccelerationMagnitudeTimeMean" -0.0372666071540476
15 "WALKING_DOWNSTAIRS" "BodyGyroMagnitudeTimeMean" -0.121686320740476
15 "WALKING_DOWNSTAIRS" "BodyAngularVelocityMagnitudeTimeMean" -0.509466648095238
15 "WALKING_DOWNSTAIRS" "BodyAccelerationXFrequencyMean" 0.235309825547619
15 "WALKING_DOWNSTAIRS" "BodyAccelerationYFrequencyMean" 0.167518099964286
15 "WALKING_DOWNSTAIRS" "BodyAccelerationZFrequencyMean" -0.259812204547619
15 "WALKING_DOWNSTAIRS" "BodyLinearAccelerationXFrequencyMean" 0.0619687485333333
15 "WALKING_DOWNSTAIRS" "BodyLinearAccelerationYFrequencyMean" -0.0269769415214286
15 "WALKING_DOWNSTAIRS" "BodyLinearAccelerationZFrequencyMean" -0.345376541261905
15 "WALKING_DOWNSTAIRS" "BodyGyroXFrequencyMean" -0.22735956545
15 "WALKING_DOWNSTAIRS" "BodyGyroYFrequencyMean" -0.402332301666667
15 "WALKING_DOWNSTAIRS" "BodyGyroZFrequencyMean" -0.18319480152381
15 "WALKING_DOWNSTAIRS" "BodyAccelerationMagnitudeFrequencyMean" 0.331150229285714
15 "WALKING_DOWNSTAIRS" "BodyBodyLinearAccelerationMagnitudeFrequencyMean" 0.158413334683333
15 "WALKING_DOWNSTAIRS" "BodyBodyGyroMagnitudeFrequencyMean" -0.373898631190476
15 "WALKING_DOWNSTAIRS" "BodyBodyAngularVelocityMagnitudeFrequencyMean" -0.565396130714286
15 "WALKING_DOWNSTAIRS" "BodyAccelerationXTimeStdDev" 0.406471051190476
15 "WALKING_DOWNSTAIRS" "BodyAccelerationYTimeStdDev" 0.186532377428571
15 "WALKING_DOWNSTAIRS" "BodyAccelerationZTimeStdDev" -0.281982181666667
15 "WALKING_DOWNSTAIRS" "GravityAccelerationXTimeStdDev" -0.942806478333333
15 "WALKING_DOWNSTAIRS" "GravityAccelerationYTimeStdDev" -0.925685893571429
15 "WALKING_DOWNSTAIRS" "GravityAccelerationZTimeStdDev" -0.93400831
15 "WALKING_DOWNSTAIRS" "BodyLinearAccelerationXTimeStdDev" 0.134593836190476
15 "WALKING_DOWNSTAIRS" "BodyLinearAccelerationYTimeStdDev" 0.0158059210738095
15 "WALKING_DOWNSTAIRS" "BodyLinearAccelerationZTimeStdDev" -0.404005582309524
15 "WALKING_DOWNSTAIRS" "BodyGyroXTimeStdDev" -0.318692525928571
15 "WALKING_DOWNSTAIRS" "BodyGyroYTimeStdDev" -0.37320816
15 "WALKING_DOWNSTAIRS" "BodyGyroZTimeStdDev" -0.250648085714286
15 "WALKING_DOWNSTAIRS" "BodyAngularVelocityXTimeStdDev" -0.455980756428571
15 "WALKING_DOWNSTAIRS" "BodyAngularVelocityYTimeStdDev" -0.574964116428571
15 "WALKING_DOWNSTAIRS" "BodyAngularVelocityZTimeStdDev" -0.394542240714286
15 "WALKING_DOWNSTAIRS" "BodyAccelerationMagnitudeTimeStdDev" 0.353204008095238
15 "WALKING_DOWNSTAIRS" "GravityAccelerationMagnitudeTimeStdDev" 0.353204008095238
15 "WALKING_DOWNSTAIRS" "BodyLinearAccelerationMagnitudeTimeStdDev" 0.159631710516667
15 "WALKING_DOWNSTAIRS" "BodyGyroMagnitudeTimeStdDev" -0.284249712071429
15 "WALKING_DOWNSTAIRS" "BodyAngularVelocityMagnitudeTimeStdDev" -0.563640131190476
15 "WALKING_DOWNSTAIRS" "BodyAccelerationXFrequencyStdDev" 0.466325681428571
15 "WALKING_DOWNSTAIRS" "BodyAccelerationYFrequencyStdDev" 0.1199936036
15 "WALKING_DOWNSTAIRS" "BodyAccelerationZFrequencyStdDev" -0.357407559285714
15 "WALKING_DOWNSTAIRS" "BodyLinearAccelerationXFrequencyStdDev" 0.108062740547619
15 "WALKING_DOWNSTAIRS" "BodyLinearAccelerationYFrequencyStdDev" -0.00722860241119048
15 "WALKING_DOWNSTAIRS" "BodyLinearAccelerationZFrequencyStdDev" -0.461599141904762
15 "WALKING_DOWNSTAIRS" "BodyGyroXFrequencyStdDev" -0.351630000285714
15 "WALKING_DOWNSTAIRS" "BodyGyroYFrequencyStdDev" -0.360972848571429
15 "WALKING_DOWNSTAIRS" "BodyGyroZFrequencyStdDev" -0.3436733
15 "WALKING_DOWNSTAIRS" "BodyAccelerationMagnitudeFrequencyStdDev" 0.153124178119048
15 "WALKING_DOWNSTAIRS" "BodyBodyLinearAccelerationMagnitudeFrequencyStdDev" 0.1505077506
15 "WALKING_DOWNSTAIRS" "BodyBodyGyroMagnitudeFrequencyStdDev" -0.34938720602381
15 "WALKING_DOWNSTAIRS" "BodyBodyAngularVelocityMagnitudeFrequencyStdDev" -0.593472444285714
15 "WALKING_UPSTAIRS" "BodyAccelerationXTimeMean" 0.270187595833333
15 "WALKING_UPSTAIRS" "BodyAccelerationYTimeMean" -0.0287523860708333
15 "WALKING_UPSTAIRS" "BodyAccelerationZTimeMean" -0.116952464895833
15 "WALKING_UPSTAIRS" "GravityAccelerationXTimeMean" 0.918544812291667
15 "WALKING_UPSTAIRS" "GravityAccelerationYTimeMean" -0.3149610125
15 "WALKING_UPSTAIRS" "GravityAccelerationZTimeMean" 0.0811803405
15 "WALKING_UPSTAIRS" "BodyLinearAccelerationXTimeMean" 0.07297243298125
15 "WALKING_UPSTAIRS" "BodyLinearAccelerationYTimeMean" -0.00417361847916667
15 "WALKING_UPSTAIRS" "BodyLinearAccelerationZTimeMean" -0.00525879898958333
15 "WALKING_UPSTAIRS" "BodyGyroXTimeMean" 0.0903340029875
15 "WALKING_UPSTAIRS" "BodyGyroYTimeMean" -0.154721289270833
15 "WALKING_UPSTAIRS" "BodyGyroZTimeMean" 0.0911681484547917
15 "WALKING_UPSTAIRS" "BodyAngularVelocityXTimeMean" -0.144485986527083
15 "WALKING_UPSTAIRS" "BodyAngularVelocityYTimeMean" -0.0365419164020833
15 "WALKING_UPSTAIRS" "BodyAngularVelocityZTimeMean" -0.0767242496041667
15 "WALKING_UPSTAIRS" "BodyAccelerationMagnitudeTimeMean" -0.000971394711666667
15 "WALKING_UPSTAIRS" "GravityAccelerationMagnitudeTimeMean" -0.000971394711666667
15 "WALKING_UPSTAIRS" "BodyLinearAccelerationMagnitudeTimeMean" -0.316050382083333
15 "WALKING_UPSTAIRS" "BodyGyroMagnitudeTimeMean" -0.201217274
15 "WALKING_UPSTAIRS" "BodyAngularVelocityMagnitudeTimeMean" -0.663637117708333
15 "WALKING_UPSTAIRS" "BodyAccelerationXFrequencyMean" -0.0746328434375
15 "WALKING_UPSTAIRS" "BodyAccelerationYFrequencyMean" -0.1019354328
15 "WALKING_UPSTAIRS" "BodyAccelerationZFrequencyMean" -0.5395910825
15 "WALKING_UPSTAIRS" "BodyLinearAccelerationXFrequencyMean" -0.2370530733125
15 "WALKING_UPSTAIRS" "BodyLinearAccelerationYFrequencyMean" -0.338102216666667
15 "WALKING_UPSTAIRS" "BodyLinearAccelerationZFrequencyMean" -0.714554172708333
15 "WALKING_UPSTAIRS" "BodyGyroXFrequencyMean" -0.361096856875
15 "WALKING_UPSTAIRS" "BodyGyroYFrequencyMean" -0.517025245833333
15 "WALKING_UPSTAIRS" "BodyGyroZFrequencyMean" -0.485701745833333
15 "WALKING_UPSTAIRS" "BodyAccelerationMagnitudeFrequencyMean" -0.165242147958333
15 "WALKING_UPSTAIRS" "BodyBodyLinearAccelerationMagnitudeFrequencyMean" -0.261956679958333
15 "WALKING_UPSTAIRS" "BodyBodyGyroMagnitudeFrequencyMean" -0.45369356625
15 "WALKING_UPSTAIRS" "BodyBodyAngularVelocityMagnitudeFrequencyMean" -0.731422357916667
15 "WALKING_UPSTAIRS" "BodyAccelerationXTimeStdDev" -0.0260971840270833
15 "WALKING_UPSTAIRS" "BodyAccelerationYTimeStdDev" -0.00406536043541667
15 "WALKING_UPSTAIRS" "BodyAccelerationZTimeStdDev" -0.379717488104167
15 "WALKING_UPSTAIRS" "GravityAccelerationXTimeStdDev" -0.952562395625
15 "WALKING_UPSTAIRS" "GravityAccelerationYTimeStdDev" -0.927648821458333
15 "WALKING_UPSTAIRS" "GravityAccelerationZTimeStdDev" -0.92161847875
15 "WALKING_UPSTAIRS" "BodyLinearAccelerationXTimeStdDev" -0.186944664541667
15 "WALKING_UPSTAIRS" "BodyLinearAccelerationYTimeStdDev" -0.311861356875
15 "WALKING_UPSTAIRS" "BodyLinearAccelerationZTimeStdDev" -0.748809454166667
15 "WALKING_UPSTAIRS" "BodyGyroXTimeStdDev" -0.415251317916667
15 "WALKING_UPSTAIRS" "BodyGyroYTimeStdDev" -0.3302332351
15 "WALKING_UPSTAIRS" "BodyGyroZTimeStdDev" -0.477365945208333
15 "WALKING_UPSTAIRS" "BodyAngularVelocityXTimeStdDev" -0.525533949791667
15 "WALKING_UPSTAIRS" "BodyAngularVelocityYTimeStdDev" -0.763053512083333
15 "WALKING_UPSTAIRS" "BodyAngularVelocityZTimeStdDev" -0.657907649166667
15 "WALKING_UPSTAIRS" "BodyAccelerationMagnitudeTimeStdDev" -0.136552217494583
15 "WALKING_UPSTAIRS" "GravityAccelerationMagnitudeTimeStdDev" -0.136552217494583
15 "WALKING_UPSTAIRS" "BodyLinearAccelerationMagnitudeTimeStdDev" -0.313363553125
15 "WALKING_UPSTAIRS" "BodyGyroMagnitudeTimeStdDev" -0.288429008639583
15 "WALKING_UPSTAIRS" "BodyAngularVelocityMagnitudeTimeStdDev" -0.748954848541667
15 "WALKING_UPSTAIRS" "BodyAccelerationXFrequencyStdDev" -0.00838243761666667
15 "WALKING_UPSTAIRS" "BodyAccelerationYFrequencyStdDev" -0.0191328333041667
15 "WALKING_UPSTAIRS" "BodyAccelerationZFrequencyStdDev" -0.349600353270833
15 "WALKING_UPSTAIRS" "BodyLinearAccelerationXFrequencyStdDev" -0.207231605488542
15 "WALKING_UPSTAIRS" "BodyLinearAccelerationYFrequencyStdDev" -0.330391429583333
15 "WALKING_UPSTAIRS" "BodyLinearAccelerationZFrequencyStdDev" -0.783004506458333
15 "WALKING_UPSTAIRS" "BodyGyroXFrequencyStdDev" -0.4372253275
15 "WALKING_UPSTAIRS" "BodyGyroYFrequencyStdDev" -0.243612269004167
15 "WALKING_UPSTAIRS" "BodyGyroZFrequencyStdDev" -0.523744300833333
15 "WALKING_UPSTAIRS" "BodyAccelerationMagnitudeFrequencyStdDev" -0.255659340833333
15 "WALKING_UPSTAIRS" "BodyBodyLinearAccelerationMagnitudeFrequencyStdDev" -0.391313399375
15 "WALKING_UPSTAIRS" "BodyBodyGyroMagnitudeFrequencyStdDev" -0.308585869854167
15 "WALKING_UPSTAIRS" "BodyBodyAngularVelocityMagnitudeFrequencyStdDev" -0.793104483333333
16 "LAYING" "BodyAccelerationXTimeMean" 0.274227162571429
16 "LAYING" "BodyAccelerationYTimeMean" -0.0166103510562857
16 "LAYING" "BodyAccelerationZTimeMean" -0.107310493242857
16 "LAYING" "GravityAccelerationXTimeMean" -0.206783742242857
16 "LAYING" "GravityAccelerationYTimeMean" -0.0199270225714286
16 "LAYING" "GravityAccelerationZTimeMean" 0.893884468571429
16 "LAYING" "BodyLinearAccelerationXTimeMean" 0.0783960268571429
16 "LAYING" "BodyLinearAccelerationYTimeMean" 0.0132805054325714
16 "LAYING" "BodyLinearAccelerationZTimeMean" -0.00154105089764286
16 "LAYING" "BodyGyroXTimeMean" -0.0161545406857143
16 "LAYING" "BodyGyroYTimeMean" -0.113675060885714
16 "LAYING" "BodyGyroZTimeMean" 0.0966210349428571
16 "LAYING" "BodyAngularVelocityXTimeMean" -0.1022095722
16 "LAYING" "BodyAngularVelocityYTimeMean" -0.0347735325871429
16 "LAYING" "BodyAngularVelocityZTimeMean" -0.0576790435142857
16 "LAYING" "BodyAccelerationMagnitudeTimeMean" -0.961834634857143
16 "LAYING" "GravityAccelerationMagnitudeTimeMean" -0.961834634857143
16 "LAYING" "BodyLinearAccelerationMagnitudeTimeMean" -0.988349656571429
16 "LAYING" "BodyGyroMagnitudeTimeMean" -0.951777099571429
16 "LAYING" "BodyAngularVelocityMagnitudeTimeMean" -0.990839526285714
16 "LAYING" "BodyAccelerationXFrequencyMean" -0.980213187428571
16 "LAYING" "BodyAccelerationYFrequencyMean" -0.963635575142857
16 "LAYING" "BodyAccelerationZFrequencyMean" -0.974580069142857
16 "LAYING" "BodyLinearAccelerationXFrequencyMean" -0.988580046285714
16 "LAYING" "BodyLinearAccelerationYFrequencyMean" -0.984752927142857
16 "LAYING" "BodyLinearAccelerationZFrequencyMean" -0.985544945285714
16 "LAYING" "BodyGyroXFrequencyMean" -0.975892407428571
16 "LAYING" "BodyGyroYFrequencyMean" -0.976092920571429
16 "LAYING" "BodyGyroZFrequencyMean" -0.985957788
16 "LAYING" "BodyAccelerationMagnitudeFrequencyMean" -0.968020521285714
16 "LAYING" "BodyBodyLinearAccelerationMagnitudeFrequencyMean" -0.987514525142857
16 "LAYING" "BodyBodyGyroMagnitudeFrequencyMean" -0.970249638857143
16 "LAYING" "BodyBodyAngularVelocityMagnitudeFrequencyMean" -0.988695277714286
16 "LAYING" "BodyAccelerationXTimeStdDev" -0.973691429428571
16 "LAYING" "BodyAccelerationYTimeStdDev" -0.943061150285714
16 "LAYING" "BodyAccelerationZTimeStdDev" -0.965490276285714
16 "LAYING" "GravityAccelerationXTimeStdDev" -0.963761977857143
16 "LAYING" "GravityAccelerationYTimeStdDev" -0.966087103857143
16 "LAYING" "GravityAccelerationZTimeStdDev" -0.967886002
16 "LAYING" "BodyLinearAccelerationXTimeStdDev" -0.988416723857143
16 "LAYING" "BodyLinearAccelerationYTimeStdDev" -0.984867286857143
16 "LAYING" "BodyLinearAccelerationZTimeStdDev" -0.987644127
16 "LAYING" "BodyGyroXTimeStdDev" -0.977010769857143
16 "LAYING" "BodyGyroYTimeStdDev" -0.970747514
